vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
84,Motor decisions are not black and white: Selecting actions in the “gray zone”,"In many situations, multiple actions are possible to achieve a goal. How do people select a particular action among equally possible alternatives? In six experiments, we determined whether action selection is consistent and biased toward one decision by observing participants’ decisions to go over or under a horizontal bar set at varying heights. We assessed the height at which participants transitioned from going over to under the bar within a “gray zone”—the range of bar heights at which going over and under were both possible. In Experiment 1, participants’ transition points were consistently located near the upper boundary of the gray zone, indicating a bias to go over rather than under the bar. Moreover, transitional behaviors were clustered tightly into a small region, indicating that decisions were highly consistent. Subsequent experiments examined potential influences on action selection. In Experiment 2, participants wore ankle weights to increase the cost of going over the bar. In Experiment 3, they were tested on a padded surface that made crawling under the bar more comfortable. In Experiment 4, we introduced a secondary task that required participants to crawl immediately after navigating the bar. None of these manipulations altered participants’ decisions relative to Experiment 1. In Experiment 5, participants started in a crawling position, which led to significantly lower transition points. In Experiment 6, we tested 5- to 6-year-old children as in Experiment 1 to determine the effects of social pressure on action selection. Children displayed lower transition points, larger transition regions, and reduced ability to go over the bar compared to adults. Across experiments, results indicate that adults have a strong and robust bias for upright locomotion.",2014-11-03T22:57:47.689389Z,2025-03-05T16:34:42.408161Z,public,NA,5,Karen,Adolph,New York University
86,Excerpt volume: Crawling procedure & locomotor history,"Crawling Example 1: Experimenter carrying baby, mom and experimenter at end of walkway, soft carpet crawling surface. Illustrates use of toys to lure baby. Experimenters are particularly talented.

Crawling Example 2: Experimenter carrying baby, mom at end of walkway, gridded high-density foam surface. Example of how to run crawling gait when only one experimenter is available.

Crawling Example 3: Experimenter carrying baby, mom and experimenter at end of walkway, gridded high-density foam surface, infant wearing head-mounted eye tracker.

Locomotor histories correspond to pdf's by Subject #. Note how experimenter clearly defines the criteria over and over. She zeroes in on the correct age through a ""negotiation"" with the parent. If parent gives an age, experimenter returns with a date. If parent offers a date, experimenter returns with an age. Then experimenter tries to get parent to remember specific event when baby was walking/cruising/crawling (a holiday, birthday, special outing).

Blank form for entering parent's report about the baby's locomotion. Date fields on the right provide a ""cheat sheet"" so that the experimenter can quickly translate dates into ages and ages into dates.

Excerpt of testing sitting proficiency: experimenter tests number of seconds the baby is able to maintain upright posture with hands up in the air while doing a long sit and a short sit. Experimenter also tests sitting balance using the Segmental Assessment of Trunk Control (SATCo).",2014-11-07T21:05:09.186792Z,2025-03-05T16:34:42.638107Z,public,NA,5,Karen,Adolph,New York University
87,Learning about the hidden affordances of containers,"In this study, we are asking how children learn about and discover ""hidden affordances"". Hidden affordances are possibilities for action which are not immediately apparent. We chose two types of containers which have a hidden affordance: twist-off jar and retangular tupperware. Children participate in two tasks. In the first, a parent teaches them how to open one container type in whatever way they choose. In the second, children are given a new type of container and given 30s to try to open it independently.",2014-11-17T16:29:25.272124Z,2025-03-06T22:26:52.981498Z,private,Containers Twist&Tupperware,5,Karen,Adolph,New York University
88,Flexibility in action: How infants and adults go under a barrier,"Behavioral flexibility—the ability to tailor motor actions to changing body-environment relations—is critical for adaptive, functional motor action. Navigating the everyday environment requires selecting the appropriate action for the current situation. This project assessed flexibility of motor actions for navigating under barriers normalized to standing-height (overhead, shoulder-, chest-, thigh-, and knee-heights, presented in random order with multiple trials per height). Participants could walk normally at the overhead barrier height, but they needed to duck or squat for the shoulder- and chest-height barriers, crawl for thigh-height, and belly crawl at knee height. We observed adults (N=14), 17-month-old experienced walkers (N=20), 12-month-old novice walkers (N=12), and 12-month-old experienced crawlers (N=15). We examined the adaptability, accuracy, and efficiency of strategies for each barrier height. Adults displayed tremendous flexibility: They chose an adaptive strategy at the right moment and executed it seamlessly without errors or superfluous effort. Infants, however, did not display flexibility to the same extent. Although infants found an adequate posture to navigate under the barrier on most trials, their methods were inefficient and inaccurate. They did not select an alternative strategy until arriving at the barrier, tested multiple postures prior to selecting an adequate strategy (standing, sitting, squatting, crawling, etc.), frequently chose actions that required unnecessary effort (crawling when walking was possible), and bumped their heads on most trials. With increased locomotor experience and age, infants showed greater evidence of behavioral flexibility.",2014-11-17T19:08:27.939187Z,2014-11-17T19:08:27.939187Z,private,BabyOH,5,Karen,Adolph,New York University
89,The cost of simplifying complex developmental phenomena: A new perspective on learning to walk,"Researchers can study complex developmental phenomena with all the inherent noise and complexity or simplify behaviors to hone in on the essential aspects of a phenomenon. We used the development of walking as a model system to compare the costs and benefits of simplifying a complex, noisy behavior. Traditionally, researchers simplify infant walking by recording gait measures as infants take continuous, forward steps along straight paths. Here, we compared the traditional straight-path task with spontaneous walking during 20 minutes of free play in 97 infants (10.75–19.82 months of age). We recorded infants’ footfalls on an instrumented floor to calculate gait measures in the straight-path and free-play tasks. In addition, we scored videos for other critical aspects of spontaneous walking—steps per bout, shape of walking path, and step direction. Studying infant walking during free play incurred no cost compared with the straight-path task, but considerable benefits. Straight-path gait was highly correlated with spontaneous gait and both sets of measures improved with walking age, validating use of the straight-path task as an index of development. However, a large proportion of free-play bouts were too short to permit standard gait measures, and most bouts were curved with omnidirectional steps. The high prevalence of these “non-canonical” bouts was constant over development. We propose that focus on spontaneous walking, the phenomenon we ostensibly wish to explain, yields important insights into the problems infants solve while learning to walk. Other areas of developmental research may also benefit from retaining the complexity of complex phenomena.",2014-11-19T20:05:35.968304Z,2025-03-05T16:34:42.743409Z,public,NA,5,Karen,Adolph,New York University
114,The development of tool use: Planning for end-state comfort.,"Some grips on the handle of a tool can be planned on the basis of information directly available in the scene. Other grips, however, must be planned on the basis of the final position of the hand. “End-state comfort” grips require an awkward or uncomfortable initial grip so as to later implement the action comfortably and efficiently. From a cognitive perspective, planning for end-state comfort requires a consistent representation of the entire action sequence, including the latter part, which is not based on information directly available in the scene. Many investigators have found that young children fail to demonstrate planning for end-state comfort and that adultlike performance does not appear until about 12 years of age. In 2 experiments, we used a hammering task that engaged children in a goal-directed action with multiple steps. We assessed end-state-comfort planning in novel ways by measuring children’s hand choice, grip choice, and tool implementation over multiple trials. The hammering task also uniquely allowed us to assess the efficiency of implementation. We replicated the previous developmental trend in 4-, 8-, and 12-year-old children with our novel task. Most important, our data revealed that 4-year-olds are in a transitional stage during which several competing strategies were exhibited during a single session. Preschoolers changed their grip within trials and across trials, indicating awareness of errors and a willingness to sacrifice speed for more efficient implementation. The end-state-comfort grip initially competes as one grip type among many but gradually displaces all others. Children’s sensitivity to costs and drive for efficiency may motivate this change.",2015-03-13T17:49:55.946608Z,2025-03-05T16:34:43.228833Z,public,NA,5,Karen,Adolph,New York University
121,Excerpt volume: Gibson's “visual cliff”,This simple apparatus is used to investigate depth perception in different animals. All species thus far tested seem able to perceive and avoid a sharp drop as soon as they can move about.,2015-04-21T19:46:11.837885Z,2025-03-05T16:34:43.357350Z,public,NA,5,Karen,Adolph,New York University
123,Active vision in passive locomotion: Real-world free viewing in infants and adults,"Visual exploration in infants and adults has been studied using two very different paradigms: free viewing of flat screen displays in desk-mounted eye-tracking studies and real-world visual guidance of action in head-mounted eye-tracking studies. To test whether classic findings from screen-based studies generalize to real-world visual exploration and to compare natural visual exploration in infants and adults, we tested observers in a new paradigm that combines critical aspects of both previous techniques: free viewing during real-world visual exploration. Mothers and their 9-month-old infants wore head-mounted eye trackers while mothers carried their infants in a forward-facing infant carrier through a series of indoor hallways. Demands for visual guidance of action were minimal in mothers and absent for infants, so both engaged in free viewing while moving through the environment. Similar to screen-based studies, during free viewing in the real world low-level saliency was related to gaze direction. In contrast to screen-based studies, only infants - not adults - were biased to look at people, participants of both ages did not show a classic center bias, and mothers and infants did not display high levels of inter-observer consistency. Results indicate that several aspects of visual exploration of a flat screen display do not generalize to visual exploration in the real world.",2015-04-28T20:03:00.627547Z,2025-03-05T16:34:43.391629Z,public,NA,5,Karen,Adolph,New York University
124,Head-mounted eye tracking: A new method to describe infant looking,"Despite hundreds of studies describing infants’ visual exploration of experimental stimuli, researchers know little about where infants look during everyday interactions. The current study describes the first method for studying visual behavior during natural interactions in mobile infants. Six 14-month-old infants wore a head-mounted eye-tracker that recorded gaze during free play with mothers. Results revealed that infants’ visual exploration is opportunistic and depends on the availability of information and the constraints of infants’ own bodies. Looks to mothers’ faces were rare following infant-directed utterances, but more likely if mothers were sitting at infants’ eye level. Gaze toward the destination of infants’ hand movements was common during manual actions and crawling, but looks toward obstacles during leg movements were less frequent.",2015-04-28T20:32:07.976202Z,2025-03-05T16:34:43.405813Z,public,NA,5,Karen,Adolph,New York University
132,Pilot study: Infants perceiving the affordances of walking over gaps and down slopes,"Infants must perceive affordances in order to navigate the world. This pilot study asked whether the knowledge gathered through training infants on certain obstacles transfers to novel obstacles, which would exhibit behavioral flexibility. This pilot study led the PI to write a grant which will test the behavioral flexibility in infants.",2015-05-04T18:44:06.204431Z,2015-05-04T18:44:06.204431Z,private,NA,5,Karen,Adolph,New York University
135,See and be seen: Infant-caregiver social looking during locomotor free play,"Face-to-face interaction between infants and their caregivers is a mainstay of developmental research. However, common paradigms for studying infant-caregiver interaction oversimplify the act of social looking by placing infants and caregivers in stationary positions facing each other. In more naturalistic settings, infants and caregivers must coordinate movements of their bodies and heads to look at each another amid the demands of other ongoing actions. We hypothesized that social looking for each member of the dyad would be affected by 1) the motor costs of looking and 2) competition between the social partner’s face and other visual targets. To test these hypotheses, twelve-month-old infants and their parents wore head-mounted eye trackers to provide a moment-by-moment measure of whether each member of the dyad looked at the other’s face or looked at toys. Findings revealed that motor costs did affect looking: Social looking varied according to the body posture of infants and caregivers. Transitions between postures changed the likelihood of face looking by altering the observer’s viewpoint and the availability of the social partner’s face. Moreover, the presence of other visual targets greatly impacted infants’ but not caregivers’ social looking: Infants rarely looked at their parents’ faces but often looked at toys. In contrast, parents frequently looked at both infants’ faces and toys.",2015-05-06T15:20:28.576052Z,2025-03-05T16:34:43.516435Z,public,NA,5,Karen,Adolph,New York University
136,What infants know and what they do: Perceiving possibilities for walking through openings.,"What infants decide to do does not necessarily reflect the extent of what they know. In the current study, 17-month-olds were encouraged to walk through openings of varying width under risk of entrapment. Infants erred by squeezing into openings that were too small and became stuck, suggesting that they did not accurately perceive whether they could fit. However, a second penalty condition revealed accurate action selection when errors resulted in falling, indicating that infants are indeed perceptually sensitive to fitting through openings. Furthermore, independent measures of perception were equivalent between the two penalty conditions, suggesting that differences in action selection resulted from different penalties, not lack of perceptual sensitivity.",2015-05-06T19:29:17.286939Z,2025-03-05T16:34:43.529717Z,public,NA,5,Karen,Adolph,New York University
140,"It's the journey, not the destination: Locomotor exploration in infants","What incites infant locomotion? Recent research suggests that locomotor exploration is not primarily directed toward reaching distant people, places or things. We asked whether a room with toys designed to encourage movement (stroller, ball, etc.) elicits more locomotor exploration than a room with no toys. Surprisingly, 15-month-old infants produced the same quantity of locomotion in both rooms—even though most walking bouts involved toys when available. Our findings suggest that mere space to move is sufficient to elicit locomotion. However, the quality of locomotor exploration differed. Infants in the toy condition explored a larger percent of the room, and spent a smaller percent of the session within 100 cm of their caregiver. Thus, while not required to elicit locomotion, the presence of alluring destinations seem to encourage infants to travel to new and unexplored areas.",2015-06-02T23:01:46.025378Z,2025-03-05T16:34:43.761758Z,public,Empty Room,5,Karen,Adolph,New York University
142,Infant Nanny Cam (LK),Regular recordings of an infant's daily life.,2015-06-09T17:26:40.453101Z,2015-06-09T17:26:40.453101Z,private,Nanny Cam (Lana),5,Karen,Adolph,New York University
143,Infant Nanny Cam (DKL),Regular recordings of an infant's daily life.,2015-06-09T17:27:48.007216Z,2015-06-09T17:27:48.007216Z,private,Nanny Cam (Do Kyeong),5,Karen,Adolph,New York University
145,Pilot study: Infants navigating an obstacle course,Newly walking infants navigating a lab obstacle course. Pilot for study on flexibility of learning to walk.,2015-06-10T14:50:25.050141Z,2015-06-10T14:50:25.050141Z,private,NA,5,Karen,Adolph,New York University
148,Monthly diary of a typical infant's milestones over the first 9 months of life,"Understanding the properties of learning input is essential for constructing theories of how infants learn. Typically, descriptions of natural input focus on one developmental domain at a time, with measures specific to that domain: words, steps, reaches, and so on. But presumably, infants experience many different types of input at once. This study characterized the temporal structure of natural input over three different channels: spoken language, active locomotor experience, and manual exploration of objects. Episodes of input in the three target channels were identified from monthly video recordings of a single child over the first 9 months of postnatal life. Each input channel had its own unique temporal pattern, and the real-time stream of input was characterized by frequent switching between channels and overlap among channels. Break periods without input in the target channels were frequent, but brief. Over development, the total amount of target input increased and the temporal structure increased in complexity. These findings have implications for research and theory on infant learning processes.",2015-06-12T19:13:43.496553Z,2015-06-12T19:13:43.496553Z,private,Monthly diary of a typical infant's milestones (NoahGlim),5,Karen,Adolph,New York University
152,Video diaries of six typical infants' locomotor milestones,"Understanding the properties of learning input is essential for constructing theories of how infants learn. Typically, descriptions of natural input focus on one developmental domain at a time, with measures specific to that domain: words, steps, reaches, and so on. But presumably, infants experience many different types of input at once. This study characterized the temporal structure of natural input over three different channels: spoken language, active locomotor experience, and manual exploration of objects. Episodes of input in the three target channels were identified from monthly video recordings of a single child over the first few months of postnatal life. Each input channel had its own unique temporal pattern, and the real-time stream of input was characterized by frequent switching between channels and overlap among channels. Break periods without input in the target channels were frequent, but brief. Over development, the total amount of target input increased and the temporal structure increased in complexity. These findings have implications for research and theory on infant learning processes.",2015-06-19T20:14:53.089994Z,2015-06-19T20:14:53.089994Z,private,NA,5,Karen,Adolph,New York University
162,"Visual, manual, and postural coordination in the development of prehension","Using a dynamic reaching paradigm and recording technologies, the aim of this study is to describe the real-time cascade of postural, exploratory, and performatory movements that comprise typical manual actions, and to understand how these sequential and simultaneous components unfold over development. The study uses computerized video analysis, head-mounted eye tracking, high resolution motion tracking, and a motorized chair apparatus to study how infants coordinate body posture, eye movements and performatory reach-to-grasp movements under various conditions of ongoing movement. Infant data are compared to a sample of healthy young adults.",2015-08-10T18:19:48.248720Z,2025-03-05T16:34:44.758505Z,public,DR Robot Chair,5,Karen,Adolph,New York University
163,What cruising infants understand about support for locomotion,"""Cruising"" infants can only walk using external support to augment their balance. We examined cruisers' understanding of support for upright locomotion under four conditions: cruising over a wooden handrail at chest height, a large gap in the handrail, a wobbly unstable handrail, and an ill positioned low handrail. Infants distinguished among the support properties of the handrails with differential attempts to cruise and handrail-specific forms of haptic exploration and gait modifications. They consistently attempted the wood handrail, rarely attempted the gap, and occasionally attempted the low and wobbly handrails. On the wood and gap handrails, attempt rates matched the probability of cruising successfully; but on the low and wobbly handrails, attempt rates under- and over-estimated the probability of success, respectively. Haptic exploration was most frequent and varied on the wobbly handrail, and gait modifications-including previously undocumented ""knee cruising""-were most frequent and effective on the low handrail. Results are discussed in terms of developmental changes in the meaning of support.",2015-09-01T21:23:50.654894Z,2025-03-05T16:34:44.773389Z,public,NA,5,Karen,Adolph,New York University
169,Monthly diary of a typical infant's milestones over the first 18 months of life,"Understanding the properties of learning input is essential for constructing theories of how infants learn. Typically, descriptions of natural input focus on one developmental domain at a time, with measures specific to that domain: words, steps, reaches, and so on. But presumably, infants experience many different types of input at once. This study characterized the temporal structure of natural input over three different channels: spoken language, active locomotor experience, and manual exploration of objects. Episodes of input in the three target channels were identified from monthly video recordings of a single child over the first 18 months of postnatal life. Each input channel had its own unique temporal pattern, and the real-time stream of input was characterized by frequent switching between channels and overlap among channels. Break periods without input in the target channels were frequent, but brief. Over development, the total amount of target input increased and the temporal structure increased in complexity. These findings have implications for research and theory on infant learning processes.",2015-10-08T17:30:35.732152Z,2015-10-08T17:30:35.732152Z,private,Monthly diary of a typical infant over 18 months (NoahGood),5,Karen,Adolph,New York University
176,Excerpts for unauthorized colleagues,"Colleagues: Here are clips that you can use for talks and teaching. Please don't distribute freely.
WALKING ON GAIT CARPET: Infant complying with standard straight-line task; several infants failing to comply by stopping, falling, swerving, and running away. 
TAJIK CRADLING: Caregiver putting infant into the cradle (catheterizing, swaddling, binding, covering); child walking over gridded mat.
SITTING ACROSS CULTURES: Infant in Cameroon sitting for 28s unassisted on a high bench.
DROP-OFFS: Excerpts of infant displaying multiple strategies in one session; experienced crawlers; novice walkers; experienced walkers.
CONTAINERS: Examples of opening without help and caregiver scaffolding to open.
HAMMERS: 4-year-olds and adults with various grips on hammer.
OVERHEAD BARRIERS: Infants selecting appropriate action for going under overhead barriers.",2015-10-19T17:06:57.467356Z,2015-10-19T17:06:57.467356Z,private,NA,5,Karen,Adolph,New York University
192,Free viewing gaze behavior in infants and adults,"The current study investigated age differences in free viewing gaze behavior. Adults and 6-, 9-, 12-, and 24-month-old infants watched a 60-sec Sesame Street video clip while their eye movements were recorded. Adults displayed high intersubject consistency in eye movements; they tended to fixate the same places at the same. Infants showed weaker consistency between obser- vers and intersubject consistency increased with age. Across age groups, the influence of both bottom-up features (fixating visually salient areas) and top-down features (looking at faces) increased. Moreover, individual differ- ences in fixating bottom-up and top-down features predicted whether infants’ eye movements were consistent with those of adults, even when controlling for age. However, this relation was moderated by the number of faces available in the scene, suggesting that the development of adult-like viewing involves learning when to prioritize looking at bottom-up and top- down features.",2015-11-29T16:01:13.957826Z,2025-03-05T16:34:45.265352Z,public,NA,5,Karen,Adolph,New York University
193,Excerpt volume: Infants' use of social information for guiding locomotion over slopes,Excerpts from several studies on infants' use of social information for guiding locomotion over slopes (see links).,2015-11-30T19:58:52.844630Z,2025-03-05T16:34:45.278608Z,public,NA,5,Karen,Adolph,New York University
194,Science Friday: Babies on the brink,"Since the 1960s, developmental psychologists point to the “Visual Cliff”—an experiment that plops babies on a fake precipice—as proof that infants learn to fear heights as they learn to crawl. But over the past 25 years, Karen Adolph of NYU’s Infant Action Lab has shattered this myth through a series of rigorous (and adorable) experiments, revealing that while babies can learn from experiences near high ledges or narrow bridges, it’s not a phobia they acquire. Video excerpts from the Science Friday episode are viewable in this volume.",2015-11-30T21:39:22.368023Z,2025-03-05T16:34:45.291849Z,public,NA,5,Karen,Adolph,New York University
217,"Use it or lose it? Effects of age, experience, and disuse on crawling","Videos of typical adults crawling, which can be compared to videos of experienced infants crawling.

What happens to early acquired but later abandoned motor skills? To investigate ef‐ fects of disuse on early‐developing motor skills, we examined crawling in two groups of habitual crawlers (34 6–12-month-old infants and five adults with Uner Tan Syndrome) and two groups of rusty crawlers (27 11–12-year-old children and 13 col‐ lege‐aged adults). Habitual crawlers showed striking similarities in gait patterns, limbs supporting the body, and crawling speed, despite dramatic differences in crawling practice, posture, and body size. Habitual crawlers trotted predominantly, whereas rusty crawlers showed a variety of gait patterns. Within sequences, habitual crawlers and children showed more switches in gait patterns than young adults. Children crawled faster and kept fewer limbs on the grounds than the other groups. Old crawl‐ ing patterns were retained despite disuse, but new ones were also added. Surprisingly, results indicate that nothing was lost with disuse, but some features of crawling were gained or altered.",2016-03-31T17:10:06.681399Z,2025-03-05T16:34:45.804896Z,public,NA,5,Karen,Adolph,New York University
254,PLAY Project: NICHD Workshop (2016-12-16),"The Play & Learning Across a Year (PLAY) project serves as a model system for doing development science from a ""big"" data approach. Natural free play represents the foundation of infant learning, but we know little about how infants play, how play unfolds in real time and across development, and how individual and group differences promote infant learning and development through play. To answer these questions, the PLAY project will collect, code, and share 900 hours of video collected in the homes of children at 12, 18, and 24 months of age drawn from 30 sites across North America.

The aim of the project is to develop a new approach to developmental science that enables (1) “big” data science for researchers who would not otherwise have access; (2) a communal, low-cost means of collecting and coding data that retains the autonomy of individual labs; and (3) a plan for leveraging diverse expertise to address a common goal.

This volume consists of materials discussed at a workshop held at NICHD on December 16, 2016 supported by NICHD, LEGO Foundation, and New York University.",2016-07-20T19:47:54.989255Z,2025-03-05T16:34:49.430158Z,public,NA,5,Karen,Adolph,New York University
271,Transition from crawling to walking and infants’ actions with objects and people,"In this study, 50 infants were observed at home twice—at 11 months and 13 months. At 11 months, all infants were experienced crawlers; at 13 months, half began to walk independently. At each session, mothers reported demographic information, infants' locomotor history, and receptive and productive language using the long form of the MCDI. To confirm infants' locomotor status (crawler or walker) and examine locomotor proficiency, infants were observed crawling and walking on a marked 3-foot runner. Three published papers report infants' object interactions, object carrying, and maternal responses to infants' object sharing.",2016-10-19T17:57:10.372919Z,2025-03-05T16:34:49.736929Z,public,NA,5,Karen,Adolph,New York University
