vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
81,Natural scene statistics of visual experience across development and culture,"Human infants undergo significant changes in body size, posture, and locomotor capability over the first several years of life. As a result, the statistics of visual motion infant observers experience differ from adults in some situations. We ask whether these differences apply more generally, and if so, what factors account for them. In one analysis, we simulate the effects of changes in body posture, speed of locomotion, and surface geometry on motion statistics. In a second analysis, we empirically measure the statistics of visual motion experienced by observers across the first year of life using infant-perspective videos captured during episodes when infants were moving through space or were stationary. We include samples of infants in from North America and those from India, to assess how variations in cultural practices influence infants' visual experiences. We find that fast laminar motion patterns dominate the visual input young infants experience and that cultural differences play a small role in shaping visual motion experiences.",2014-10-27T17:32:43.159324Z,2025-03-05T16:34:42.360629Z,public,natural-scene-statistics-across-culture (Locomotion Coding),6,Rick O.,Gilmore,The Pennsylvania State University
116,Understanding the development of motion processing by characterizing optic flow experienced by infants and their mothers,"Understanding the development of mature motion processing may require knowledge about the statistics of the visual input that infants are exposed to, how these change across development, and how they influence the maturation of motion-sensitive brain networks. Here we develop a set of techniques to study the optic flow experienced by infants and mothers during locomotion as a first step toward a broader analysis of the statistics of the natural visual environment during development.",2015-03-16T20:49:39.768518Z,2025-03-05T16:34:43.309271Z,public,NA,6,Rick O.,Gilmore,The Pennsylvania State University
144,Children's Brain Responses to Forms Defined by Visual Motion,"Children ages 4-9
Stimuli: mofo_child_tuning",2015-06-10T14:32:12.040890Z,2015-06-10T14:32:12.040890Z,private,mofo-eeg-tuning-child,6,Rick O.,Gilmore,The Pennsylvania State University
146,Infant's Brain Responses to Laminar and Radial Motion Coherence Profiles,"Infants ages 3-8 months
Stimuli: inf_2pat_lamrad",2015-06-11T13:40:59.192758Z,2015-06-11T13:40:59.192758Z,private,moco-eeg-lamrad-infant,6,Rick O.,Gilmore,The Pennsylvania State University
172,test (ARS is a collaborator),This is a volume ROG and ARS are using to test access privileges. ROG performed additional tests on 2023-10-25.,2015-10-13T18:33:18.703063Z,2015-10-13T18:33:18.703063Z,private,NA,6,Rick O.,Gilmore,The Pennsylvania State University
215,Children's Brain Responses to Forms Defined by Visual Motion,,2016-03-21T15:44:12.992038Z,2016-03-21T15:44:12.992038Z,private,mofo-child,6,Rick O.,Gilmore,The Pennsylvania State University
218,Motion Coherence Thresholds for Child Participants Viewing Linear and Radial Patterns of Optic Flow,"Four- to eight-year-old children viewed side-by-side displays of global motion patterns and made judgments about which side contained coherent motion. The motion displays were either linear or radial in pattern and presented at 2 degrees/sec or 8 degrees per second.

This dataset includes:
- 34 participants
- .mp4 files for each condition for each participant.
- .csv output file
- example stimuli .mp4 file

Definitions:

Task, 2 deg/s or 8 deg/s, is the speed at which the dots are moving
Group is the order in which the tasks are presented
Condition is the % coherence of the dots where 1 is 100% coherent motion and .2 is 20% coherent motion in a linear or radial pattern and the rest of the dots move in a random noise pattern",2016-03-31T19:01:05.962126Z,2025-03-05T16:34:45.851161Z,public,moco-behavior-child,6,Rick O.,Gilmore,The Pennsylvania State University
232,PLAY Project: Webinar discussions on protocol and coding,This volume contains materials related to the PLAY Project.,2016-05-02T18:46:24.608848Z,2016-05-02T18:46:24.608848Z,private,NA,6,Rick O.,Gilmore,The Pennsylvania State University
237,Databrary UX Talk-Alouds,"Recorded sessions with users performing tasks on the site and providing feedback.

Internal use. Do not share.",2016-05-16T17:01:41.218412Z,2016-05-16T17:01:41.218412Z,private,NA,6,Rick O.,Gilmore,The Pennsylvania State University
248,The Proximal Emotional Environment Project (PEEP),"Children underwent MRI scanning while passively listening to an adult speaking to a third party in an angry, happy, or neutral tone of voice (prosody).

Funded by a grant from the Penn State Social Sciences Research Institute (SSRI).",2016-06-21T18:48:43.671168Z,2025-03-05T16:34:47.814093Z,public,PEEP-I,6,Rick O.,Gilmore,The Pennsylvania State University
324,Synthetic contrast- and spatial frequency-normalized grayscale patterns representing 2D wallpaper groups,,2017-03-02T12:59:21.539019Z,2025-03-05T16:34:51.250975Z,public,symmetry-group-patterns,6,Rick O.,Gilmore,The Pennsylvania State University
339,Young children's neural processing of their mother’s voice: An fMRI study,"Participants were 51 7- and 8-year-old children. Each child was presented with speech stimuli spoken in happy, angry, sad, and non-emotional prosodies by both the child’s mother and another child’s mother, unfamiliar to the target child. In Liu et al., the children underwent functional MRI while they listened passively to the recordings. 

In Stoop et al. (2020), the children's ratings of the recordings were collected.

Stoop, T.B., Moriarty, P.M., Wolf, R., Gilmore, R.O.,  Perez-Edgar, K., Scherf, S, Vigeant, M.C., & Cole, P.M. (2020). I know that voice! Mothers' voices influence children's perceptions of emotional intensity. Journal of Experimental Child Psychology, 199. https://doi.org/10.1016/j.jecp.2020.104907.

This volume contains the recordings of the mothers and demographic data about the children and mothers.",2017-04-11T14:39:02.273777Z,2025-03-05T16:34:51.594196Z,public,PEEP-II,6,Rick O.,Gilmore,The Pennsylvania State University
473,Penn State Psychology Department 2017 R Bootcamp,"A 1.5 day workshop held at Penn State's Department of Psychology on August 16-17, 2017.",2017-08-18T19:59:26.006552Z,2025-03-05T16:34:54.812401Z,public,psu-r-bootcamp,6,Rick O.,Gilmore,The Pennsylvania State University
477,High resolution movies simulating self-motion through rich environments,,2017-08-28T15:30:34.023772Z,2017-08-28T15:30:34.023772Z,private,elison-optic-flow-collaboration,6,Rick O.,Gilmore,The Pennsylvania State University
686,Databrary & Datavyu Help Videos,"This volume contains how-to video walk-throughs of various Databrary features, including:
 - Registering for access
 - Adding an affiliate
 - Creating a volume
 - Uploading data

Video walkthrough for Datavyu include:
-Datavyu components and playback
-Using cells and coding spreadsheets
-Using timestamps to time-lock events

If you have a suggestion for a demo video, please email contact@databrary.org, info@datavyu.org, or leave a comment.",2018-05-02T19:28:43.329695Z,2025-03-05T16:35:00.019172Z,public,DB-DV Help,6,Rick O.,Gilmore,The Pennsylvania State University
880,The effect of spatial organization in the design of visual supports for adults with communicative disorders,Data and materials related to a poster presented at the 2019 Vision Sciences Society meeting.,2019-04-05T17:29:31.559807Z,2025-03-05T16:35:07.897990Z,public_overview_only,vss-2019-poster,6,Rick O.,Gilmore,The Pennsylvania State University
881,PLAY-collection-test,Test volume for PLAY data collection workflow.,2019-04-08T14:22:16.051218Z,2019-04-08T14:22:16.051218Z,private,PLAY-collection-test,6,Rick O.,Gilmore,The Pennsylvania State University
929,"Language Emergence: Competition, Usage, and Analyses -- Honoring the Impact of Brian MacWhinney on Language Research","A symposium honoring Brian MacWhinney and his influence on the fields of language acquisition and language processing took place on June 6-8, 2019 at Carnegie Mellon University in Pittsburgh, PA. Workshops involving components of the TalkBank (talkbank.org) system, including CHILDES (childes.talkbank.org), will took place on June 6, and spoken presentations and poster sessions on CHILDES, TalkBanks, Emergentism, and the Competition Model on June 7th and 8th.",2019-06-11T14:31:43.955001Z,2025-03-05T16:35:09.180060Z,public_overview_only,macwhinney-event-2019,6,Rick O.,Gilmore,The Pennsylvania State University
1037,spreadsheet import,sssdsd,2019-12-19T21:28:52.358046Z,2025-03-05T16:35:14.169170Z,public_overview_only,NA,6,Rick O.,Gilmore,The Pennsylvania State University
1120,BehAV.ai: Computer vision and developmental science,This project applies computer vision techniques to basic questions in developmental science.,2020-04-15T14:43:51.345810Z,2025-03-05T16:35:17.036778Z,public_overview_only,behav.ai,6,Rick O.,Gilmore,The Pennsylvania State University
1146,Face off: Pitting face detection algorithms against one another,This project evaluates the accuracy of three standard open source face detection algorithms and compares the results to ground truth as determined by a human observer.,2020-06-23T14:34:10.950185Z,2025-03-05T16:35:18.048349Z,public_overview_only,behav.ai,6,Rick O.,Gilmore,The Pennsylvania State University
1620,DatabraryR,Volume to test interaction with Databrary via the databraryr package.,2023-06-29T17:31:48.011489Z,2023-06-29T17:31:48.011489Z,private,NA,6,Rick O.,Gilmore,The Pennsylvania State University
1657,PLAYProject_PENNS,"Home visit video data sessions collected as part of Penn State's contributions to the NIH-funded Play and Learning Across a Year (PLAY) Project. Session data consist of the following:

-Video files of 1-hour natural play, 5-minute structured play, house walk-through, and questionnaires
-Responses to questionnaires covering the participant’s demographics, language, temperament, and locomotion
-Ambient noise decibel meter recordings captured during the 1-hour natural play",2023-10-17T16:50:34.072350Z,2025-03-05T16:35:41.574375Z,public_overview_only,NA,6,Rick O.,Gilmore,The Pennsylvania State University
1679,Demo Volumes for Databrary Guide,"This dataset focuses on [**Provide provide a description of behavor, location of study, and age range**].  Dataset includes [**Enter description of videos, questionnaires, materials, etc.**]
   
Videos were [**Provide provide a general description of what the videos were coded for. (Some examples may include: transcribed for mother speech and child vocalizations; coded for mother and child object interaction; child locomotion and emotion).**] (see Materials folder).
   
This volume contains [**Enter list the types of files along with approximate numbers for each. Some examples are provided below**]: 
   
   - XX videos (MP4/MOV files) 
   - XX Datavyu transcription files (OPF files)
   - XX Datavyu coding files (OPF files) 
   - Questionnaire data (.xls file) 
   - Several video exemplars of child behaviors (.mp4 files) 
   - Transcription manual (.docx file) 
   - Coding manual (.docx file) 
   - Scripts for processing and exporting data from Datayu (Ruby)
   - Materials folder containing stimuli, copies of questionnaires used in study, additional participant demographic information, and other materials utilized for the study. 
   - Exemplar study intake video of experimenter with participant",2023-12-07T18:18:58.719056Z,2023-12-07T18:18:58.719056Z,private,Databrary Guide Demo,6,Rick O.,Gilmore,The Pennsylvania State University
1720,Databrary 2.0,This volume contains materials related to the Databrary 2.0 rewrite.,2024-04-05T11:18:10.801004Z,2024-04-05T11:18:10.801004Z,private,databrary-2.0,6,Rick O.,Gilmore,The Pennsylvania State University
1777,Montrose Software testbed,Test volume for Montrose Software.,2024-07-19T15:10:32.967019Z,2025-06-23T07:24:26.019186Z,private,montrose,6,Rick O.,Gilmore,The Pennsylvania State University
